10.237.1.238 - - [07/Feb/2022:07:15:44 +0000] "GET / HTTP/1.1" 200 8097 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:09 +0000] "GET /wp-content/plugins/wpdiscuz/assets/js/wpdiscuz-combo.min.js?ver=7.0.4 HTTP/1.1" 200 71266 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:09 +0000] "GET /wp-content/plugins/wpdiscuz/themes/default/css/fonts/sqr721c-webfont.woff2 HTTP/1.1" 200 18908 "https://intranet.mannsmith.harrison.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:09 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13874 "https://intranet.mannsmith.harrison.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:09 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 79823 "https://intranet.mannsmith.harrison.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:09 +0000] "GET /wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 76991 "https://intranet.mannsmith.harrison.com/wp-content/plugins/wpdiscuz/assets/third-party/font-awesome-5.13.0/css/fa.min.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:19:10 +0000] "GET /favicon.ico HTTP/1.1" 404 418 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
::1 - - [07/Feb/2022:07:19:15 +0000] "OPTIONS * HTTP/1.0" 200 110 "-" "Apache/2.4.29 (Ubuntu) OpenSSL/1.1.1 (internal dummy connection)"
10.237.1.238 - - [07/Feb/2022:07:22:52 +0000] "GET /wp-content/plugins/wpdiscuz/assets/img/loading.gif HTTP/1.1" 200 4069 "https://intranet.mannsmith.harrison.com/wp-content/plugins/wpdiscuz/themes/default/style.css?ver=7.0.4" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:22:52 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5541 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:22:52 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 546 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:24:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5521 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:24:19 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 546 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:24:41 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 1236 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:25:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5585 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:25:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 546 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:26:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5513 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:26:17 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 546 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:27:21 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 5473 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:27:22 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 546 "https://intranet.mannsmith.harrison.com/?p=5" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:27:47 +0000] "GET / HTTP/1.1" 200 8097 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:27:47 +0000] "GET /wp-content/themes/go/dist/js/frontend.min.js?ver=1.5.3 HTTP/1.1" 200 2915 "http://intranet.mannsmith.harrison.com/" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:86.0) Gecko/20100101 Firefox/86.0"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/ HTTP/1.1" 302 370 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/ HTTP/1.1" 302 3490 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1 HTTP/1.1" 200 4627 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/css/dashicons.min.css?ver=5.9 HTTP/1.1" 200 36206 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/css/buttons.min.css?ver=5.9 HTTP/1.1" 200 2372 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/css/l10n.min.css?ver=5.9 HTTP/1.1" 200 1027 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/css/forms.min.css?ver=5.9 HTTP/1.1" 200 7174 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/css/login.min.css?ver=5.9 HTTP/1.1" 200 3120 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2 HTTP/1.1" 200 4570 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/zxcvbn-async.min.js?ver=1.0 HTTP/1.1" 200 611 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/dist/hooks.min.js?ver=1e58c8c5a32b2e97491080c5b10dc71c HTTP/1.1" 200 2270 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.9 HTTP/1.1" 200 2823 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0 HTTP/1.1" 200 7414 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/js/password-strength-meter.min.js?ver=5.9 HTTP/1.1" 200 976 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/dist/i18n.min.js?ver=30fcecb428a0e8383d3776bcdd3a7834 HTTP/1.1" 200 4369 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/underscore.min.js?ver=1.13.1 HTTP/1.1" 200 7717 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/jquery/jquery.min.js?ver=3.6.0 HTTP/1.1" 200 31377 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/js/user-profile.min.js?ver=5.9 HTTP/1.1" 200 2696 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/wp-util.min.js?ver=5.9 HTTP/1.1" 200 4075 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1816 "https://intranet.mannsmith.harrison.com/wp-admin/css/login.min.css?ver=5.9" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:17 +0000] "GET /wp-includes/js/zxcvbn.min.js HTTP/1.1" 200 403596 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:23 +0000] "POST /wp-login.php HTTP/1.1" 302 4200 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-admin/ HTTP/1.1" 200 16816 "https://intranet.mannsmith.harrison.com/wp-login.php?redirect_to=https%3A%2F%2Fintranet.mannsmith.harrison.com%2Fwp-admin%2F&reauth=1" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/thickbox/thickbox.css?ver=5.9 HTTP/1.1" 200 1856 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/css/editor.min.css?ver=5.9 HTTP/1.1" 200 6854 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=jquery-core,jquery-migrate,utils&ver=5.9 HTTP/1.1" 200 35417 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-admin/load-styles.php?c=0&dir=ltr&load%5Bchunk_0%5D=dashicons,admin-bar,common,forms,admin-menu,dashboard,list-tables,edit,revisions,media,themes,about,nav-menus,wp-pointer,widgets&load%5Bchunk_1%5D=,site-icon,l10n,buttons,wp-auth-check&ver=5.9 HTTP/1.1" 200 99787 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-admin/load-scripts.php?c=0&load%5Bchunk_0%5D=hoverIntent,regenerator-runtime,wp-polyfill,wp-hooks&ver=5.9 HTTP/1.1" 200 11763 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-admin/js/common.min.js?ver=5.9 HTTP/1.1" 200 6921 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/hoverintent-js.min.js?ver=2.2.1 HTTP/1.1" 200 1073 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/admin-bar.min.js?ver=5.9 HTTP/1.1" 200 1747 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/wp-ajax-response.min.js?ver=5.9 HTTP/1.1" 200 1407 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/quicktags.min.js?ver=5.9 HTTP/1.1" 200 6933 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.1.7 HTTP/1.1" 200 2008 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.1.2 HTTP/1.1" 200 4324 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
10.237.1.238 - - [07/Feb/2022:07:32:24 +0000] "GET /wp-includes/js/wp-lists.min.js?ver=5.9 HTTP/1.1" 200 2929 "https://intranet.mannsmith.harrison.com/wp-admin/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/97.0.4692.71 Safari/537.36"
